"billing_log_recid","Open/Closed","Invoice","Ticket #","Company Name","Customer PO","Invoice Total","Date","Status","Invoice Type","Project / Phase","Sales Order #","Location","Department","Internal Notes","GL","Routed To","Down Payment Applied","Credit Amount","Paid Amount","Date Paid","Agreement Type","Bill To","Invoice Balance","Site","Invoice Delivery","Tax Code","Account ID","Due Date","Invoice Reference","Service Total","Expense Total","Product Total","Sales Tax","Unbatched","Billing Terms","Pending Application","Procurement Needed","Partner Name","Sales Rep.","Business Development?"
"34104","Closed","33222","","Lakeland Ophthalmology","Barracuda","1125.00","05/06/2026 12:00 am","Closed - Emailed","Standard","","5315","Corporate","Help Desk","","N","ABrock","0.00","0.00","0.00","","","Lakeland Ophthalmology","1125.00","Main","","Avatax","Lakeland Ophthalmology","05/06/2026 12:00 am","Order #5315","0.00","0.00","1125.00","0.00","False","Due Upon Receipt","False","false","Barracuda","Marcello Moreira","true"
"34094","Closed","33212","","Santa Barbara Soccer Club","Licensing Monthly","300.25","05/06/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","0.00","","Licensing Monthly","Santa Barbara Soccer Club","300.25","Main","E-Mail","Avatax","Santa Barbara Soccer Club","05/06/2026 12:00 am","Monthly Billing for May","0.00","0.00","300.25","0.00","False","Due Upon Receipt","False","false","","","false"
"34093","Closed","32946.1","","The Mignucci Firm PLLC","","30.00","05/06/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Sales","","N","WisePay","0.00","0.00","30.00","05/06/2026 10:23 am","","The Mignucci Firm PLLC","0.00","Main","E-Mail","Avatax","The Mignucci Firm PLLC","05/06/2026 12:00 am","Online Processing Fee for 32946.1","0.00","0.00","30.00","0.00","False","Due Upon Receipt","False","","","",""
"34103","Closed","33221","","Trans Sierra, Inc.","Barracuda","600.00","05/06/2026 12:00 am","Closed - Emailed","Standard","","5314","Corporate","Help Desk","","N","ABrock","0.00","0.00","0.00","","","Trans Sierra, Inc.","600.00","Main","E-Mail","Avatax","Trans Sierra Inc","05/06/2026 12:00 am","Order #5314","0.00","0.00","600.00","0.00","False","Due Upon Receipt","False","false","Barracuda","Marcello Moreira","true"
"34095","Closed","33213","","Vista Com","Barracuda","1432.70","05/06/2026 12:00 am","Closed - Emailed","Standard","","5313","Corporate","Help Desk","","N","ABrock","0.00","0.00","0.00","","","Vista Com","1432.70","Main","E-Mail","Avatax","Vista Com","05/06/2026 12:00 am","Order #5313","0.00","0.00","1344.00","88.70","False","Due Upon Receipt","False","false","Barracuda","Marcello Moreira","true"
"34089","Closed","33209","","Autism Behavioral Health","SonicWall TZ270W Renewal ","724.72","05/05/2026 12:00 am","Closed - Emailed","Standard","","5310","Corporate","Sales","","N","Ngoodwin","0.00","0.00","0.00","","","Autism Behavioral Health","724.72","Office Address","E-Mail","Danbury CT Sales Tax","Autism Behavioral Health (ABH)","05/05/2026 12:00 am","Order #5310","0.00","0.00","681.45","43.27","False","Due Upon Receipt","False","true","","","false"
"34091","Closed","33211","","Microlynx Systems Ltd","Barracuda Renewal","327.36","05/05/2026 12:00 am","Closed - Emailed","Standard","","5312","Corporate","Sales","","N","Ngoodwin","0.00","0.00","327.36","05/05/2026 4:10 pm","","Microlynx Systems Ltd","0.00","Main","E-Mail","Avatax","Microlynx Systems Ltd","05/05/2026 12:00 am","Order #5312","0.00","0.00","327.36","0.00","False","Due Upon Receipt","False","true","Barracuda","Marcello Moreira","true"
"34092","Closed","33211.1","","Microlynx Systems Ltd","","9.82","05/05/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Sales","","N","WisePay","0.00","0.00","9.82","05/05/2026 4:10 pm","","Microlynx Systems Ltd","0.00","Main","E-Mail","Avatax","Microlynx Systems Ltd","05/05/2026 12:00 am","Online Processing Fee for 33211.1","0.00","0.00","9.82","0.00","False","Due Upon Receipt","False","","","",""
"34090","Closed","33210","","P&D Electric Inc","Shipping - Jereme Laptop","81.31","05/05/2026 12:00 am","Closed - Emailed","Standard","","5311","Corporate","Admin","","N","EWolf","0.00","0.00","81.31","05/05/2026 9:17 pm","","P&D Electric Inc","0.00","Main","E-Mail","Avatax","P&D Electric Inc","05/05/2026 12:00 am","Order #5311","0.00","0.00","81.31","0.00","False","Due Upon Receipt","False","false","","","false"
"34087","Closed","32995.1","","Relevant Engineering","","28.80","05/05/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Sales","","N","WisePay","0.00","0.00","28.80","05/05/2026 8:27 am","","Relevant Engineering","0.00","Main","E-Mail","Avatax","Relevant Engineering","05/05/2026 12:00 am","Online Processing Fee for 32995.1","0.00","0.00","28.80","0.00","False","Due Upon Receipt","False","","","",""
"34088","Closed","32937.1","","Wellness News","","56.27","05/05/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Sales","","N","WisePay","0.00","0.00","56.27","05/05/2026 11:53 am","","Wellness News","0.00","Main","E-Mail","Avatax","Wellness News","05/05/2026 12:00 am","Online Processing Fee for 32937.1","0.00","0.00","56.27","0.00","False","Due Upon Receipt","False","","","",""
"34082","Closed","33205","","Amelia Newcomb Dressage","New Managed Website Service Contract","1650.00","05/04/2026 12:00 am","Closed - Emailed","Standard","","5308","Corporate","Managed Services","Emily Wolf Mon 05/04/2026 9:04 AM UTC-04  Managed service increase on 5/1. 5/1 MS invoice has already been sent and paid. This invoice will be for the difference  ","N","EWolf","0.00","0.00","1650.00","05/04/2026 1:57 pm","","Amelia Newcomb Dressage","0.00","Main","E-Mail","Avatax","Amelia Newcomb Dressage","05/04/2026 12:00 am","Order #5308","0.00","0.00","1650.00","0.00","False","Due Upon Receipt","False","false","","","false"
"34086","Closed","33208","","Firmo Construction","Barracuda Email Archiving","1200.00","05/04/2026 12:00 am","Closed - Emailed","Standard","","5309","Corporate","Admin","","N","EWolf","0.00","0.00","0.00","","","Firmo Construction","1200.00","Main","E-Mail","Avatax","Firmo Construction","05/04/2026 12:00 am","Order #5309","0.00","0.00","1200.00","0.00","False","Due Upon Receipt","False","false","","","false"
"34084","Closed","33207","","TransGo","April 2026 Tier 1 Billable Hours","1531.25","05/04/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Admin","","N","EWolf","0.00","0.00","1531.25","05/04/2026 1:57 pm","","TransGo","0.00","Main","E-Mail","Avatax","TransGo","05/04/2026 12:00 am","Tier 1 Billable Hours","0.00","0.00","1531.25","0.00","False","Due Upon Receipt","False","false","","","false"
"34085","Closed","33207.1","","TransGo","","45.94","05/04/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Admin","","N","WisePay","0.00","0.00","45.94","05/04/2026 1:57 pm","","TransGo","0.00","Main","E-Mail","Avatax","TransGo","05/04/2026 12:00 am","Online Processing Fee for 33207.1","0.00","0.00","45.94","0.00","False","Due Upon Receipt","False","","","",""
"34081","Closed","33045.1","","BartonWood","","2.62","05/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","2.62","05/02/2026 11:32 am","","BartonWood","0.00","Main","E-Mail","Avatax","BartonWood","05/02/2026 12:00 am","Online Processing Fee for 33045.1","0.00","0.00","2.62","0.00","False","Due Upon Receipt","False","","","",""
"33752","Closed","32959","","A Change in Trajectory (ACT)","Monthly Managed Services","218.33","05/01/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","218.33","05/01/2026 7:17 pm","Managed Services","A Change in Trajectory (ACT)","0.00","(new) Main","E-Mail","Avatax","A Change in Trajectory (ACT)","05/01/2026 12:00 am","Monthly Billing for May","0.00","0.00","218.33","0.00","False","Due Upon Receipt","False","false","","","false"
"33864","Closed","33032","","ABC Assembly, Inc","Licensing Monthly","102.40","05/01/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","0.00","","Licensing Monthly","ABC Assembly, Inc","102.40","Main","E-Mail","Avatax","ABC Assembly","05/01/2026 12:00 am","Monthly Billing for May","0.00","0.00","102.40","0.00","False","Due Upon Receipt","False","","","",""
"33624","Closed","32874","","ABEDI Inc.","Monthly Managed Services","1500.00","05/01/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","1500.00","04/10/2026 2:36 pm","Managed Services","ABEDI Inc.","0.00","Tustin","E-Mail","Avatax","ABEDI","05/01/2026 12:00 am","Monthly Billing for May","0.00","0.00","1500.00","0.00","False","Due Upon Receipt","False","false","","","false"
"33865","Closed","33033","","ABEDI Inc.","Licensing Monthly","809.70","05/01/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","0.00","","Licensing Monthly","ABEDI Inc.","809.70","Tustin","E-Mail","Avatax","ABEDI","05/01/2026 12:00 am","Monthly Billing for May","0.00","0.00","809.70","0.00","False","Due Upon Receipt","False","","","",""
"33866","Closed","33034","","Ainer & Fraker LLP","Licensing Monthly ","83.50","05/01/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","0.00","","Licensing Monthly","Ainer & Fraker LLP","83.50","Main","E-Mail","Avatax","Ainer & Fraker LLP","05/01/2026 12:00 am","Monthly Billing for May","0.00","0.00","83.50","0.00","False","Due Upon Receipt","False","","","",""
"33625","Closed","32875","","Alameda Structural Inc","Monthly Managed Services","510.00","05/01/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","510.00","05/01/2026 11:26 am","Managed Services","Alameda Structural Inc","0.00","Main","E-Mail","Avatax","Alameda Structural Inc","05/01/2026 12:00 am","Monthly Billing for May","0.00","0.00","510.00","0.00","False","Due Upon Receipt","False","","","",""
"33856","Closed","32875.1","","Alameda Structural Inc","","15.30","05/01/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","15.30","05/01/2026 11:26 am","","Alameda Structural Inc","0.00","Main","E-Mail","Avatax","Alameda Structural Inc","05/01/2026 12:00 am","Online Processing Fee for 32875.1","0.00","0.00","15.30","0.00","False","Due Upon Receipt","False","","","",""
"33867","Closed","33035","","Alameda Structural Inc","Licensing Monthly","82.86","05/01/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","82.86","05/01/2026 8:02 pm","Licensing Monthly","Alameda Structural Inc","0.00","Main","E-Mail","Avatax","Alameda Structural Inc","05/01/2026 12:00 am","Monthly Billing for May","0.00","0.00","82.86","0.00","False","Due Upon Receipt","False","","","",""
"34040","Closed","33035.1","","Alameda Structural Inc","","2.49","05/01/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","2.49","05/01/2026 8:02 pm","","Alameda Structural Inc","0.00","Main","E-Mail","Avatax","Alameda Structural Inc","05/01/2026 12:00 am","Online Processing Fee for 33035.1","0.00","0.00","2.49","0.00","False","Due Upon Receipt","False","","","",""
"33868","Closed","33036","","Alfa Intelligent Technology Group, Inc","Licensing Monthly ","544.60","05/01/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","544.60","05/01/2026 8:02 pm","Licensing Monthly","Alfa Intelligent Technology Group, Inc","0.00","Main","E-Mail","Avatax","Alfa Intelligent Technology Group Inc","05/01/2026 12:00 am","Monthly Billing for May","0.00","0.00","544.60","0.00","False","Due Upon Receipt","False","","","",""
"33869","Closed","33037","","Alliance Wealth Management, LLC","Licensing Monthly","10.93","05/01/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","10.93","05/01/2026 8:02 pm","Licensing Monthly","Alliance Wealth Management, LLC","0.00","Main","E-Mail","Avatax","Alliance Wealth Management, LLC","05/01/2026 12:00 am","Monthly Billing for May","0.00","0.00","10.25","0.68","False","Due Upon Receipt","False","","","",""
"33626","Closed","32876","","Amelia Newcomb Dressage","Monthly Managed Services","850.00","05/01/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","850.00","05/01/2026 11:29 am","Managed Services","Amelia Newcomb Dressage","0.00","Main","E-Mail","Avatax","Amelia Newcomb Dressage","05/01/2026 12:00 am","Monthly Billing for May","0.00","0.00","850.00","0.00","False","Due Upon Receipt","False","","","",""
"33870","Closed","33038","","Ascend Planning Solutions","Licensing Monthly ","56.00","05/01/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","56.00","05/01/2026 8:02 pm","Licensing Monthly","Ascend Planning Solutions","0.00","Main","E-Mail","Avatax","Ascend Planning Solutions","05/01/2026 12:00 am","Monthly Billing for May","0.00","0.00","56.00","0.00","False","Due Upon Receipt","False","","","",""
"34042","Closed","33038.1","","Ascend Planning Solutions","","1.68","05/01/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.68","05/01/2026 8:02 pm","","Ascend Planning Solutions","0.00","Main","E-Mail","Avatax","Ascend Planning Solutions","05/01/2026 12:00 am","Online Processing Fee for 33038.1","0.00","0.00","1.68","0.00","False","Due Upon Receipt","False","","","",""
"33871","Closed","33039","","Astra Prime Wealth Management","Licensing Monthly ","54.60","05/01/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","54.60","05/01/2026 8:02 pm","Licensing Monthly","Astra Prime Wealth Management","0.00","Main","E-Mail","Avatax","Astra Prime Wealth Management","05/01/2026 12:00 am","Monthly Billing for May","0.00","0.00","54.60","0.00","False","Due Upon Receipt","False","","","",""
"34043","Closed","33039.1","","Astra Prime Wealth Management","","1.64","05/01/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.64","05/01/2026 8:02 pm","","Astra Prime Wealth Management","0.00","Main","E-Mail","Avatax","Astra Prime Wealth Management","05/01/2026 12:00 am","Online Processing Fee for 33039.1","0.00","0.00","1.64","0.00","False","Due Upon Receipt","False","","","",""
"33753","Closed","32960","","Autism Behavioral Health","Monthly Managed Services","688.38","05/01/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","688.38","04/09/2026 10:29 am","Managed Services","Autism Behavioral Health","0.00","Main (NEW)","E-Mail","Avatax","Autism Behavioral Health (ABH)","05/01/2026 12:00 am","Monthly Billing for May","0.00","0.00","680.87","7.51","False","Due Upon Receipt","False","false","","","false"
"33872","Closed","33040","","Autism Behavioral Health","Licensing Monthly","608.73","05/01/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","608.73","05/04/2026 11:28 am","Licensing Monthly","Autism Behavioral Health","0.00","Main (NEW)","E-Mail","Avatax","Autism Behavioral Health (ABH)","05/01/2026 12:00 am","Monthly Billing for May","0.00","0.00","602.70","6.03","False","Due Upon Receipt","False","false","","","false"
