"billing_log_recid","Open/Closed","Invoice","Ticket #","Company Name","Customer PO","Invoice Total","Date","Status","Invoice Type","Project / Phase","Sales Order #","Location","Department","Internal Notes","GL","Routed To","Down Payment Applied","Credit Amount","Paid Amount","Date Paid","Agreement Type","Bill To","Invoice Balance","Site","Invoice Delivery","Tax Code","Account ID","Due Date","Invoice Reference","Service Total","Expense Total","Product Total","Sales Tax","Unbatched","Billing Terms","Pending Application","Procurement Needed","Partner Name","Sales Rep.","Business Development?"
"32368","Closed","31879","","Alard Engineering - Afranie","","-8200.00","12/09/2025 12:00 am","Closed","Credit Memo","","","Corporate","Admin","","N","ABrock","0.00","0.00","8200.00","12/10/2025 12:29 pm","","Alard Engineering - Afranie","0.00","Main","E-Mail","Gardena, CA","Alard Engineering","12/09/2025 12:00 am","","0.00","0.00","-8200.00","0.00","False","Due Upon Receipt","False","false","","","false"
"32373","Closed","31595.1","","BLN Property Management","","2.70","12/09/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","2.70","12/09/2025 12:22 pm","","BLN Property Management","0.00","Main","E-Mail","Avatax","BLN Property","12/09/2025 12:00 am","Online Processing Fee for 31595.1","0.00","0.00","2.70","0.00","False","Due Upon Receipt","False","","","",""
"32375","Closed","31742.1","","BLN Property Management","","1.92","12/09/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.92","12/09/2025 4:37 pm","","BLN Property Management","0.00","Main","E-Mail","Avatax","BLN Property","12/09/2025 12:00 am","Online Processing Fee for 31742.1","0.00","0.00","1.92","0.00","False","Due Upon Receipt","False","","","",""
"32372","Closed","31883","","Drive Wheel","Copilot Licenses 2025","720.00","12/09/2025 12:00 am","No Past Due Notices Sent","Standard","","4955","Corporate","Admin","Aimee Brock Tue 12/09/2025 5:32 PM UTC-05  Invoice was paid on 12/9 by autopay when the client wasn't ready. Issued refund of $745.20 (invoice + processing fee). They plan to renew in January. ","N","Ngoodwin","0.00","0.00","720.00","01/14/2026 1:22 pm","","Drive Wheel","0.00","Main","E-Mail","Avatax","Drive Wheel","12/09/2025 12:00 am","Order #4955","0.00","0.00","720.00","0.00","False","Due Upon Receipt","False","true","","","false"
"32374","Closed","31883.1","","Drive Wheel","","25.20","12/09/2025 12:00 am","No Past Due Notices Sent","Miscellaneous","","","Corporate","Admin","Aimee Brock Tue 12/09/2025 5:33 PM UTC-05  Issued refund on 12/9 & removed payment.  ","N","WisePay","0.00","0.00","25.20","01/14/2026 1:22 pm","","Drive Wheel","0.00","Main","E-Mail","Avatax","Drive Wheel","12/09/2025 12:00 am","Online Processing Fee for 31883.1","0.00","0.00","25.20","0.00","False","Due Upon Receipt","False","false","","","false"
"32371","Closed","31882","","Pelage Pharmaceuticals","Shipping Lisa and Aimee","136.04","12/09/2025 12:00 am","Closed - Emailed","Standard","","4954","Corporate","Admin","","N","ABrock","0.00","0.00","136.04","12/23/2025 10:04 am","","Pelage Pharmaceuticals","0.00","Main","E-Mail","Avatax","Pelage Pharmaceuticals","12/09/2025 12:00 am","Order #4954","0.00","0.00","136.04","0.00","False","Due Upon Receipt","False","false","","","false"
"32366","Closed","31877","","PersonaDx","Barracuda ","480.00","12/09/2025 12:00 am","Closed - Emailed","Standard","","4953","Corporate","Sales","","N","ABrock","0.00","0.00","480.00","12/09/2025 12:13 pm","","PersonaDx","0.00","Main","E-Mail","Avatax","PersonaDx","12/09/2025 12:00 am","Order #4953","0.00","0.00","480.00","0.00","False","Due Upon Receipt","False","false","Barracuda","Marcello Moreira","true"
"32358","Closed","31869","","3 Rivers Pharmacy","Barracuda CORE","960.00","12/08/2025 12:00 am","Closed - Emailed","Standard","","4951","Corporate","Sales","","N","ABrock","0.00","0.00","960.00","12/11/2025 12:37 pm","","3 Rivers Pharmacy","0.00","Main","E-Mail","Avatax","3 Rivers Pharmacy","12/08/2025 12:00 am","Order #4951","0.00","0.00","960.00","0.00","False","Due Upon Receipt","False","false","Barracuda","Marcello Moreira","true"
"32365","Closed","31876","","Altus Solutions Inc ","","-13.46","12/08/2025 12:00 am","Closed","Credit Memo","","","Corporate","Admin","","N","ABrock","0.00","0.00","13.46","12/08/2025 5:22 pm","","Altus Solutions Inc ","0.00","Main","E-Mail","Avatax","Altus Solutions Inc ","12/08/2025 12:00 am","","0.00","0.00","-13.46","0.00","False","Due Upon Receipt","False","false","","","false"
"32359","Closed","31870","","Arc Research Institute","Illustrator - John Widen","368.12","12/08/2025 12:00 am","No Past Due Notices Sent","Standard","","4952","Corporate","Admin","","N","ABrock","0.00","0.00","368.12","12/16/2025 10:16 am","","Arc Research Institute","0.00","Main","E-Mail","Avatax","ARC Research","12/08/2025 12:00 am","Order #4952","0.00","0.00","368.12","0.00","False","Due Upon Receipt","False","false","","","false"
"32363","Closed","31874","","Autism Behavioral Health","","-63.83","12/08/2025 12:00 am","No Past Due Notices Sent","Credit Memo","","","Corporate","Admin","","N","EWolf","0.00","0.00","63.83","12/08/2025 4:35 pm","","Autism Behavioral Health","0.00","Main (NEW)","E-Mail","Avatax","Autism Behavioral Health (ABH)","12/08/2025 12:00 am","","0.00","0.00","-63.83","0.00","False","Due Upon Receipt","False","false","","","false"
"32357","Closed","31868","","Bunzl De Mexico","Eslabon HR Platform PM","14175.00","12/08/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","14175.00","02/05/2026 8:55 am","Program and Project Monthly","Bunzl De Mexico","0.00","Main","E-Mail","Avatax","BunzlMexico","12/08/2025 12:00 am","Monthly Billing for December","0.00","0.00","14175.00","0.00","False","Due Upon Receipt","False","false","","","false"
"32364","Closed","31875","","Capital CFO","","-993.60","12/08/2025 12:00 am","Closed - Emailed","Credit Memo","","","Corporate","Admin","","N","ABrock","0.00","0.00","993.60","12/08/2025 4:52 pm","","Capital CFO","0.00","Main","E-Mail","Avatax","Capital CFO","12/08/2025 12:00 am","","0.00","0.00","-993.60","0.00","False","Due Upon Receipt","False","false","Barracuda","Marcello Moreira","true"
"32356","Closed","31867","","Ditec Manufacturing","Credit for Managed Services - Server & Firewall","-160.00","12/08/2025 12:00 am","No Past Due Notices Sent","Credit Memo","","","Corporate","Admin","","N","EWolf","0.00","0.00","160.00","12/08/2025 9:56 am","","Ditec Manufacturing","0.00","Main","E-Mail","Avatax","DITEC Manufacturing","12/08/2025 12:00 am","","0.00","0.00","-160.00","0.00","False","Due Upon Receipt","False","false","","","false"
"32291","Closed","31803","","Snap Creative","Anya Desktop","2096.81","12/05/2025 12:00 am","No Past Due Notices Sent","Standard","","4949","Corporate","Admin","","N","EWolf","0.00","0.00","2096.81","01/05/2026 9:26 am","","Snap Creative","0.00","New Main","E-Mail","Avatax","Snap Creative","12/05/2025 12:00 am","Order #4949","0.00","0.00","1978.73","118.08","False","Due Upon Receipt","False","false","","","false"
"32292","Closed","31804","","TransGo","Firewall - SDWAN","465.00","12/05/2025 12:00 am","Closed - Emailed","Standard","","4950","Corporate","Admin","","N","ABrock","0.00","0.00","465.00","12/05/2025 5:57 pm","","TransGo","0.00","Main","E-Mail","Avatax","TransGo","12/05/2025 12:00 am","Order #4950","0.00","0.00","465.00","0.00","False","Due Upon Receipt","False","false","","","false"
"32293","Closed","31804.1","","TransGo","","13.95","12/05/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Admin","","N","WisePay","0.00","0.00","13.95","12/05/2025 5:57 pm","","TransGo","0.00","Main","E-Mail","Avatax","TransGo","12/05/2025 12:00 am","Online Processing Fee for 31804.1","0.00","0.00","13.95","0.00","False","Due Upon Receipt","False","","","",""
"32288","Closed","31800","","Arc Research Institute","Illustratr C Ramakrishnan","372.61","12/04/2025 12:00 am","No Past Due Notices Sent","Standard","","4947","Corporate","Admin","","N","ABrock","0.00","0.00","372.61","12/10/2025 10:45 am","","Arc Research Institute","0.00","Main","E-Mail","Avatax","ARC Research","12/04/2025 12:00 am","Order #4947","0.00","0.00","372.61","0.00","False","Due Upon Receipt","False","false","","","false"
"32283","Closed","31797","","Highland Ambulance EMS, Inc.","Barracuda","420.00","12/04/2025 12:00 am","Closed - Emailed","Standard","","4946","Corporate","Sales","","N","ABrock","0.00","0.00","420.00","12/04/2025 2:29 pm","","Highland Ambulance EMS, Inc.","0.00","Main","E-Mail","Avatax","Highland Ambulance EMS, Inc.","12/04/2025 12:00 am","Order #4946","0.00","0.00","420.00","0.00","False","Due Upon Receipt","False","false","Barracuda","Marcello Moreira","true"
"32287","Closed","31797.1","","Highland Ambulance EMS, Inc.","","12.60","12/04/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Sales","","N","WisePay","0.00","0.00","12.60","12/04/2025 2:29 pm","","Highland Ambulance EMS, Inc.","0.00","Main","E-Mail","Avatax","Highland Ambulance EMS, Inc.","12/04/2025 12:00 am","Online Processing Fee for 31797.1","0.00","0.00","12.60","0.00","False","Due Upon Receipt","False","","","",""
"32280","Closed","31794","","MetroNational","AvePoint ","10617.36","12/04/2025 12:00 am","Closed - Emailed","Standard","","4943","Corporate","Sales","","N","ABrock","0.00","0.00","10617.36","01/22/2026 10:47 am","","MetroNational","0.00","Main","E-Mail","Avatax","MetroNational","12/04/2025 12:00 am","Order #4943","0.00","0.00","9960.00","657.36","False","Due Upon Receipt","False","false","AvePoint","Marcello Moreira","true"
"32281","Closed","31795","","MetroNational","AvePoint Monthly","515.94","12/04/2025 12:00 am","No Past Due Notices Sent","Standard","","4944","Corporate","Sales","","N","ABrock","0.00","0.00","515.94","01/22/2026 10:48 am","","MetroNational","0.00","Main","E-Mail","Avatax","MetroNational","12/04/2025 12:00 am","Order #4944","0.00","0.00","484.00","31.94","False","Due Upon Receipt","False","false","AvePoint","Marcello Moreira","true"
"32289","Closed","31801","","Notes for Notes","Project Billing for November","1270.00","12/04/2025 12:00 am","No Past Due Notices Sent","Standard","","4948","Corporate","Managed Services","","N","EWolf","0.00","0.00","1270.00","12/22/2025 10:14 am","","Notes for Notes","0.00","Main","E-Mail","Avatax","Notes for Notes","12/04/2025 12:00 am","Order #4948","0.00","0.00","1270.00","0.00","False","Due Upon Receipt","False","false","","","false"
"32284","Closed","31798","","Perfect Partners","","-630.00","12/04/2025 12:00 am","Closed","Credit Memo","","","Corporate","Admin","","N","ABrock","0.00","0.00","630.00","12/04/2025 11:36 am","","Perfect Partners","0.00","Main","E-Mail","Avatax","Perfect Partners","12/04/2025 12:00 am","","0.00","0.00","-630.00","0.00","False","Due Upon Receipt","False","false","","","false"
"32282","Closed","31796","","PersonaDx","Barracuda CORE","600.00","12/04/2025 12:00 am","Closed - Emailed","Standard","","4945","Corporate","Sales","","N","ABrock","0.00","0.00","600.00","12/04/2025 10:27 am","","PersonaDx","0.00","Main","E-Mail","Avatax","PersonaDx","12/04/2025 12:00 am","Order #4945","0.00","0.00","600.00","0.00","False","Due Upon Receipt","False","false","Barracuda","Marcello Moreira","true"
"32286","Closed","31563.1","","Teddy Bear Cancer Foundation","","37.12","12/04/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","37.12","12/04/2025 12:38 pm","","Teddy Bear Cancer Foundation","0.00","New Main","E-Mail","Avatax","Teddy Bear Cancer Foundation","12/04/2025 12:00 am","Online Processing Fee for 31563.1","0.00","0.00","37.12","0.00","False","Due Upon Receipt","False","","","",""
"32273","Closed","31789","","Altus Solutions Inc ","Barracuda Renewal","448.80","12/03/2025 12:00 am","No Past Due Notices Sent","Standard","","4938","Corporate","Sales","Aimee Brock Mon 12/08/2025 5:21 PM UTC-05  Refunded this invoice via Wisepay on 12/5 after autopay kicked in without customer realizing it. Leaving invoice open for customer to pay once they're ready.  ","N","Ngoodwin","0.00","0.00","448.80","12/08/2025 3:13 pm","","Altus Solutions Inc ","0.00","Main","E-Mail","Avatax","Altus Solutions Inc ","12/03/2025 12:00 am","Order #4938","0.00","0.00","448.80","0.00","False","Due Upon Receipt","False","true","Barracuda","Marcello Moreira","true"
"32278","Closed","31789.1","","Altus Solutions Inc ","","13.46","12/03/2025 12:00 am","No Past Due Notices Sent","Miscellaneous","","","Corporate","Sales","Refunded this processing fee via Wisepay on 12/5 along with invoice 31789.","N","WisePay","0.00","13.46","0.00","12/08/2025 5:22 pm","","Altus Solutions Inc ","0.00","Main","E-Mail","Avatax","Altus Solutions Inc ","12/03/2025 12:00 am","Online Processing Fee for 31789.1","0.00","0.00","13.46","0.00","False","Due Upon Receipt","False","false","","","false"
"32274","Closed","31790","","Capital CFO","Barracuda Renewal","960.00","12/03/2025 12:00 am","Closed - Emailed","Standard","","4939","Corporate","Sales","Aimee Brock Mon 12/08/2025 4:52 PM UTC-05  Customer decided not to renew after autopay had already kicked in. Processed refund on 12/8 in Wisepay. Created CM to cancel out invoice. No licenses were purchased. ","N","Ngoodwin","0.00","960.00","0.00","12/08/2025 4:52 pm","","Capital CFO","0.00","Main","E-Mail","Avatax","Capital CFO","12/03/2025 12:00 am","Order #4939","0.00","0.00","960.00","0.00","False","Due Upon Receipt","False","true","Barracuda","Marcello Moreira","true"
"32279","Closed","31790.1","","Capital CFO","","33.60","12/03/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Sales","","N","WisePay","0.00","33.60","0.00","12/08/2025 4:51 pm","","Capital CFO","0.00","Main","E-Mail","Avatax","Capital CFO","12/03/2025 12:00 am","Online Processing Fee for 31790.1","0.00","0.00","33.60","0.00","False","Due Upon Receipt","False","false","Barracuda","Marcello Moreira","true"
"32275","Closed","31791","","D. R. Cordell & Associates, Inc. ","Barracuda Renewal","420.00","12/03/2025 12:00 am","Closed - Emailed","Standard","","4940","Corporate","Sales","Aimee Brock Thu 12/18/2025 12:22 PM UTC-05  Not renewing. CM created and applied to cancel out invoice.  ","N","Ngoodwin","0.00","420.00","0.00","12/18/2025 12:22 pm","","D. R. Cordell & Associates, Inc. ","0.00","Main","E-Mail","Ventura, CA","D.R.Cordell","12/03/2025 12:00 am","Order #4940","0.00","0.00","420.00","0.00","False","Due Upon Receipt","False","true","Barracuda","Chad Wiggins","true"
"32270","Closed","31786","","Friendly Finance Corp","Barracuda Renewal","420.00","12/03/2025 12:00 am","Closed - Emailed","Standard","","4935","Corporate","Sales","","N","Ngoodwin","0.00","0.00","420.00","12/11/2025 4:34 pm","","Friendly Finance Corp","0.00","Main","E-Mail","Avatax","Friendly Finance Corp","12/03/2025 12:00 am","Order #4935","0.00","0.00","420.00","0.00","False","Due Upon Receipt","False","true","Barracuda","Chad Wiggins","true"
"32272","Closed","31788","","HMK Company","Barracuda Renewal","1890.00","12/03/2025 12:00 am","Closed - Emailed","Standard","","4937","Corporate","Sales","","N","Ngoodwin","0.00","0.00","1890.00","12/16/2025 7:03 pm","","HMK Company","0.00","Main","E-Mail","Avatax","HMK Company","12/03/2025 12:00 am","Order #4937","0.00","0.00","1890.00","0.00","False","Due Upon Receipt","False","true","Barracuda","Chad Wiggins","true"
"32269","Closed","31651.1","","MVG-America","","11.09","12/03/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Sales","","N","WisePay","0.00","0.00","11.09","12/03/2025 9:28 am","","MVG-America","0.00","Main","E-Mail","Avatax","MVG-America","12/03/2025 12:00 am","Online Processing Fee for 31651.1","0.00","0.00","11.09","0.00","False","Due Upon Receipt","False","","","",""
"32277","Closed","31793","","New Vision Information Systems Inc ","Barracuda Renewal","2520.00","12/03/2025 12:00 am","No Past Due Notices Sent","Standard","","4942","Corporate","Sales","","N","Ngoodwin","0.00","0.00","2520.00","01/15/2026 7:06 pm","","New Vision Information Systems Inc ","0.00","Main","E-Mail","Avatax","New Vision Information Systems Inc ","12/03/2025 12:00 am","Order #4942","0.00","0.00","2520.00","0.00","False","Due Upon Receipt","False","true","Barracuda","Marcello Moreira","true"
"32276","Closed","31792","","Perfect Partners","Barracuda Renewal","630.00","12/03/2025 12:00 am","Closed - Emailed","Standard","","4941","Corporate","Sales","Aimee Brock Thu 12/04/2025 11:35 AM UTC-05  Customer doesn't want to renew. Created credit memo.  ","N","Ngoodwin","0.00","630.00","0.00","12/04/2025 11:36 am","","Perfect Partners","0.00","Main","E-Mail","Avatax","Perfect Partners","12/03/2025 12:00 am","Order #4941","0.00","0.00","630.00","0.00","False","Due Upon Receipt","False","true","Barracuda","Chad Wiggins","true"
"32271","Closed","31787","","Telin","Barracuda Renewal","831.48","12/03/2025 12:00 am","Closed - Emailed","Standard","","4936","Corporate","Sales","","N","Ngoodwin","0.00","0.00","831.48","02/02/2026 11:05 am","","Telin","0.00","Main","E-Mail","Avatax","Telin","12/03/2025 12:00 am","Order #4936","0.00","0.00","780.00","51.48","False","Due Upon Receipt","False","true","Barracuda","Chad Wiggins","true"
